24464	11719	8814	7763	5991	4758	4758	3516	2324	2324	1826	1826	1826	1826	1826	1414	991	991	986	905	829	697	697	697	572	572	572	434	434	434	320	216	189	189	139	139	139	105	105	105	105	74	74	57	57	57	57	57	57	57	57	57	57	57	57	49	49	39	32	32	29	29	27	27	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	20	20	20	20	20	20	20	17	17	14	14	14	14	14	14	14	14	14	14	12	12	11	11	11	11	11	11	10	10	10	10	9	9	8	8	8	8	8	8	7	7	7	7	7	7	7	7	7	6	6	6	6	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5956	2533	2533	2533	1813	1385	1036	841	558	558	558	342	342	238	238	238	238	238	238	238	238	238	134	134	134	134	134	134	134	134	134	78	78	56	56	56	56	36	36	36	32	32	32	32	32	32	32	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	27	20	20	20	16	16	16	16	16	16	11	11	11	11	11	11	11	11	11	11	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	6	6	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10633	3959	1523	1046	1046	712	712	582	582	476	476	476	476	355	286	286	286	286	243	243	243	243	243	237	191	191	191	147	147	114	114	114	114	114	92	73	73	57	50	39	39	39	31	27	22	22	22	22	22	22	22	22	20	20	16	15	15	15	15	15	15	15	15	15	15	15	15	15	12	10	10	10	10	10	10	10	10	10	8	8	8	8	8	8	8	8	8	8	8	8	6	6	6	6	6	5	5	4	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33696	20714	11010	7831	5740	5740	3438	1942	1690	1229	1159	1000	784	784	784	784	784	746	577	577	540	540	540	540	424	373	305	305	305	305	305	305	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	275	228	199	199	199	199	199	199	163	163	135	135	135	120	120	120	120	120	120	120	120	120	101	101	101	101	101	101	101	101	84	84	84	68	68	68	68	68	68	68	58	58	48	48	48	48	48	48	48	48	48	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	38	38	30	30	30	28	24	24	24	24	24	24	21	19	15	14	14	14	12	11	10	10	9	9	9	9	8	8	8	8	8	8	8	8	8	8	7	7	7	6	6	6	6	6	6	6	6	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6708	6708	2896	2896	2896	2442	2442	2094	1559	1104	835	835	712	712	547	423	423	423	387	387	317	243	175	175	175	175	175	175	175	114	114	114	114	87	72	72	72	72	72	72	62	56	56	46	46	46	46	41	41	34	34	34	34	31	29	29	27	26	26	26	26	22	22	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	18	18	18	18	18	18	18	18	18	18	17	15	15	15	13	12	11	11	11	11	9	8	8	7	7	7	5	5	5	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26484	3698	2515	1340	675	675	675	675	623	623	462	462	462	462	361	361	361	361	267	267	267	267	267	267	267	267	267	267	267	267	202	130	130	130	130	130	107	107	107	107	73	73	73	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	51	51	51	51	51	51	51	51	51	51	51	51	47	47	47	37	37	37	32	32	32	32	32	32	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	23	23	23	23	23	23	23	23	23	23	21	21	21	21	21	21	21	17	17	17	17	17	17	17	17	17	17	13	13	10	10	10	9	7	7	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	
12349	7809	4040	2728	2344	1780	1138	1138	992	992	752	567	422	245	165	107	66	66	66	66	66	65	65	38	38	38	31	31	31	26	26	26	26	26	26	26	26	26	26	26	19	19	19	17	17	17	17	17	17	17	17	17	15	15	15	15	15	15	15	15	11	11	11	11	11	9	9	9	9	8	8	8	7	7	5	5	5	5	5	4	4	4	3	3	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25880	14843	5604	4445	4445	4445	4047	4047	3204	2808	2808	1929	1666	1666	1666	1666	1666	1666	1666	1666	1309	991	991	725	448	448	448	448	448	285	285	285	285	184	184	184	184	149	149	149	149	149	149	116	116	116	116	116	109	109	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	93	93	93	93	93	93	93	93	85	85	85	73	65	65	65	65	62	62	62	51	51	51	51	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	27	27	27	27	27	27	27	27	27	27	27	27	27	20	18	18	18	18	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	14	10	10	10	10	10	10	10	10	10	6	6	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27279	15136	7443	4020	4020	4020	4020	3393	2605	2605	2605	2554	2554	2153	2153	2153	1766	1613	1613	1613	1613	1304	1304	1304	1304	1304	1304	1304	1304	1304	1304	1304	1178	1178	1178	1178	1079	1079	1079	877	877	877	667	667	667	667	667	667	667	667	667	555	555	555	384	360	360	276	276	276	276	276	230	187	187	187	187	187	187	187	154	154	135	135	100	100	100	100	100	100	100	100	100	100	84	84	84	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	50	50	50	46	41	41	41	41	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	28	28	28	28	28	28	28	28	28	28	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	23	21	21	21	21	21	21	21	21	21	21	21	21	21	20	20	20	20	20	20	20	20	20	20	20	20	20	20	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	14	14	14	14	14	14	14	14	14	14	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	11	11	11	11	11	11	11	11	11	11	11	8	8	8	8	8	8	8	8	8	8	8	8	8	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	5	4	4	4	4	
67015	39380	39380	31021	31021	23151	16650	16650	12609	12609	12609	12609	12556	9148	9148	8147	8147	5867	5867	4308	3632	3632	2787	2787	2787	2787	2770	2314	2314	1791	1333	1150	1150	855	855	696	696	646	624	624	451	451	451	309	309	181	181	181	181	181	181	131	131	131	100	100	81	63	63	63	63	63	62	56	56	56	56	56	56	56	56	56	56	53	53	53	53	53	53	53	53	53	53	53	53	53	53	49	48	48	48	48	45	45	45	44	44	44	41	41	41	40	37	37	37	37	37	34	34	31	30	28	24	20	20	20	20	20	20	20	20	20	20	20	20	20	17	14	14	14	12	12	12	9	9	9	9	9	9	9	9	9	9	9	9	9	9	7	7	5	5	5	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
