4.962704999999999927e+03,5.338409999999999854e+03,5.714114999999999782e+03
4.121954999999999927e+03,4.274909999999999854e+03,4.427864999999999782e+03
1.593639999999999873e+03,1.629279999999999973e+03,1.664920000000000073e+03
1.593639999999999873e+03,1.629279999999999973e+03,1.664920000000000073e+03
1.593639999999999873e+03,1.629279999999999973e+03,1.664920000000000073e+03
1.593639999999999873e+03,1.629279999999999973e+03,1.664920000000000073e+03
1.593639999999999873e+03,1.629279999999999973e+03,1.664920000000000073e+03
1.593639999999999873e+03,1.629279999999999973e+03,1.664920000000000073e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.501562500000000000e+03,1.520125000000000000e+03,1.538687500000000000e+03
1.306162499999999909e+03,1.364325000000000045e+03,1.422487499999999955e+03
1.306162499999999909e+03,1.364325000000000045e+03,1.422487499999999955e+03
1.306162499999999909e+03,1.364325000000000045e+03,1.422487499999999955e+03
1.306162499999999909e+03,1.364325000000000045e+03,1.422487499999999955e+03
1.070450000000000045e+03,1.124900000000000091e+03,1.179349999999999909e+03
1.070450000000000045e+03,1.124900000000000091e+03,1.179349999999999909e+03
1.070450000000000045e+03,1.124900000000000091e+03,1.179349999999999909e+03
1.070450000000000045e+03,1.124900000000000091e+03,1.179349999999999909e+03
1.070450000000000045e+03,1.124900000000000091e+03,1.179349999999999909e+03
1.070450000000000045e+03,1.124900000000000091e+03,1.179349999999999909e+03
7.097574999999999363e+02,7.585149999999999864e+02,8.072725000000000364e+02
7.097574999999999363e+02,7.585149999999999864e+02,8.072725000000000364e+02
6.904524999999999864e+02,7.199049999999999727e+02,7.493575000000000728e+02
6.904524999999999864e+02,7.199049999999999727e+02,7.493575000000000728e+02
