2.691550000000000000e+04,3.019700000000000000e+04,3.384150000000000000e+04
2.969700000000000000e+04,3.323700000000000000e+04,3.626200000000000000e+04
3.186500000000000000e+04,3.437000000000000000e+04,3.694100000000000000e+04
3.253200000000000000e+04,3.524800000000000000e+04,3.742200000000000000e+04
3.379450000000000000e+04,3.557500000000000000e+04,3.802750000000000000e+04
3.421050000000000000e+04,3.634500000000000000e+04,3.846750000000000000e+04
3.459700000000000000e+04,3.639900000000000000e+04,3.869350000000000000e+04
3.487600000000000000e+04,3.694700000000000000e+04,3.901950000000000000e+04
3.487600000000000000e+04,3.710400000000000000e+04,3.919000000000000000e+04
3.501400000000000000e+04,3.732100000000000000e+04,3.928900000000000000e+04
3.529150000000000000e+04,3.742700000000000000e+04,3.928900000000000000e+04
3.569000000000000000e+04,3.768300000000000000e+04,3.950650000000000000e+04
3.584300000000000000e+04,3.794400000000000000e+04,3.991100000000000000e+04
3.645850000000000000e+04,3.795900000000000000e+04,3.992450000000000000e+04
3.668750000000000000e+04,3.819300000000000000e+04,4.042350000000000000e+04
3.670950000000000000e+04,3.833700000000000000e+04,4.042350000000000000e+04
3.687650000000000000e+04,3.838200000000000000e+04,4.058500000000000000e+04
3.687650000000000000e+04,3.851300000000000000e+04,4.058500000000000000e+04
3.721250000000000000e+04,3.855300000000000000e+04,4.091800000000000000e+04
3.745450000000000000e+04,3.878200000000000000e+04,4.118500000000000000e+04
3.755750000000000000e+04,3.908100000000000000e+04,4.148200000000000000e+04
3.758450000000000000e+04,3.913600000000000000e+04,4.186450000000000000e+04
3.762700000000000000e+04,3.925700000000000000e+04,4.195600000000000000e+04
3.767600000000000000e+04,3.938200000000000000e+04,4.214600000000000000e+04
3.790400000000000000e+04,3.973400000000000000e+04,4.299550000000000000e+04
3.794900000000000000e+04,3.979500000000000000e+04,4.306450000000000000e+04
3.797900000000000000e+04,3.980700000000000000e+04,4.317050000000000000e+04
3.821050000000000000e+04,3.993200000000000000e+04,4.317050000000000000e+04
3.823200000000000000e+04,3.999600000000000000e+04,4.344950000000000000e+04
3.828250000000000000e+04,4.014900000000000000e+04,4.344950000000000000e+04
3.840400000000000000e+04,4.014900000000000000e+04,4.344950000000000000e+04
3.853300000000000000e+04,4.014900000000000000e+04,4.344950000000000000e+04
3.855400000000000000e+04,4.014900000000000000e+04,4.366800000000000000e+04
3.865400000000000000e+04,4.014900000000000000e+04,4.366800000000000000e+04
3.878900000000000000e+04,4.014900000000000000e+04,4.387400000000000000e+04
3.880550000000000000e+04,4.041000000000000000e+04,4.423050000000000000e+04
3.885300000000000000e+04,4.041000000000000000e+04,4.434200000000000000e+04
3.892450000000000000e+04,4.057400000000000000e+04,4.440950000000000000e+04
3.897500000000000000e+04,4.073300000000000000e+04,4.478850000000000000e+04
3.900700000000000000e+04,4.081500000000000000e+04,4.500650000000000000e+04
3.903950000000000000e+04,4.090800000000000000e+04,4.500650000000000000e+04
3.904900000000000000e+04,4.090800000000000000e+04,4.520300000000000000e+04
3.904900000000000000e+04,4.107300000000000000e+04,4.550950000000000000e+04
3.904900000000000000e+04,4.186400000000000000e+04,4.572000000000000000e+04
3.904900000000000000e+04,4.186400000000000000e+04,4.572000000000000000e+04
3.911250000000000000e+04,4.195400000000000000e+04,4.572000000000000000e+04
3.912800000000000000e+04,4.199900000000000000e+04,4.654300000000000000e+04
3.919400000000000000e+04,4.199900000000000000e+04,4.689600000000000000e+04
3.931300000000000000e+04,4.213200000000000000e+04,4.701800000000000000e+04
3.931300000000000000e+04,4.213200000000000000e+04,4.701800000000000000e+04
3.943700000000000000e+04,4.213200000000000000e+04,4.706350000000000000e+04
3.943700000000000000e+04,4.213200000000000000e+04,4.711250000000000000e+04
3.966650000000000000e+04,4.213200000000000000e+04,4.711250000000000000e+04
3.966650000000000000e+04,4.217900000000000000e+04,4.718300000000000000e+04
3.966650000000000000e+04,4.218200000000000000e+04,4.733400000000000000e+04
3.985500000000000000e+04,4.218200000000000000e+04,4.751000000000000000e+04
3.985500000000000000e+04,4.218200000000000000e+04,4.760600000000000000e+04
3.991500000000000000e+04,4.218200000000000000e+04,4.760600000000000000e+04
3.991500000000000000e+04,4.218200000000000000e+04,4.800800000000000000e+04
3.991500000000000000e+04,4.218200000000000000e+04,4.803150000000000000e+04
3.995300000000000000e+04,4.256700000000000000e+04,4.803300000000000000e+04
3.995300000000000000e+04,4.256700000000000000e+04,4.803300000000000000e+04
3.995300000000000000e+04,4.276900000000000000e+04,4.803300000000000000e+04
4.004450000000000000e+04,4.330300000000000000e+04,4.803300000000000000e+04
4.004450000000000000e+04,4.330300000000000000e+04,4.803300000000000000e+04
4.004450000000000000e+04,4.330300000000000000e+04,4.803300000000000000e+04
4.006000000000000000e+04,4.345100000000000000e+04,4.803300000000000000e+04
4.006000000000000000e+04,4.345100000000000000e+04,4.805900000000000000e+04
4.022500000000000000e+04,4.348400000000000000e+04,4.805900000000000000e+04
4.022500000000000000e+04,4.386300000000000000e+04,4.805900000000000000e+04
4.050900000000000000e+04,4.395100000000000000e+04,4.846400000000000000e+04
4.050900000000000000e+04,4.401600000000000000e+04,4.846400000000000000e+04
4.050900000000000000e+04,4.456900000000000000e+04,4.846400000000000000e+04
4.050900000000000000e+04,4.476300000000000000e+04,4.846400000000000000e+04
4.050900000000000000e+04,4.476300000000000000e+04,4.846400000000000000e+04
4.050900000000000000e+04,4.476300000000000000e+04,4.846400000000000000e+04
4.050900000000000000e+04,4.476300000000000000e+04,4.846400000000000000e+04
