7823.50	2419701.978
7854.00	2274242.327
7884.50	1426014.902
7915.00	508497.644
7945.50	55255.71068
7976.00	23019.6908
8006.50	36184.21148
8037.00	38767.18797
8067.42	83455.44238
8097.83	59811.09241
8128.25	25259.67295
8158.67	19194.11122
8189.08	304319.1853
8219.50	11097110.7
8249.92	1847444.299
8280.33	246983.1558
8310.75	76348.17155
8341.17	28790.11023
8371.58	9366.318662
8402.00	14637.36765
8432.42	16647.99817
8462.83	20176.7449
8493.25	22850.63554
8523.67	100524.9852
8554.08	379300.8269
8584.50	574425.813
8614.92	257231.6611
8645.33	153614.0314
8675.75	825803.9359
8706.17	82101.68545
8736.58	51629.75718
8767.00	556741.2244
8797.42	1064508.174
8827.83	1051353.984
8858.25	151828.5261
8888.67	174712.2683
8919.08	1684052.393
8949.50	2290511.829
8979.92	2820948.995
9010.33	582872.0954
9040.75	1580824.436
9071.17	265329.4079
9101.58	1050515.47
9132.00	875359.0359
9162.40	52692.5952
9192.80	49632.3072
9223.20	32254.1791
9253.60	34737.62648
9284.00	37208.07639
9314.50	45208.8
9345.00	44692.76903
9375.50	31687.8912
9406.00	39685.02503
9436.67	25361.80026
9467.33	47573.568
9498.00	41435.0431
9528.20	41981.5872
9558.40	39505.536
9588.60	41165.80955
9618.80	39018.672
9649.00	57535.20929
9679.50	6298183.987
9710.00	1205681.676
9740.50	149202.9504
9771.00	20488.67303
9801.67	15373.23561
9832.33	15690.9312
9863.00	20623.28981
9893.20	19112.8896
9923.40	14188.608
9953.60	9988.564645
9983.80	14605.92
10014.00	17150.17703
10044.50	21171.6288
10075.00	20596.36645
10105.50	9848.5632
10136.00	13730.91097
10166.67	33842.65703
10197.33	22729.5936
10228.00	26384.88774
10258.20	27959.904
10288.40	22117.536
10318.60	10284.72155
10348.80	1818.288
10379.00	40196.56877
10409.50	27125.28
10440.00	34138.81394
10470.50	30269.0304
10501.00	27542.592
10531.67	20138.66942
10562.33	26151.552
10593.00	29400.30348
10623.40	26596.6848
10653.80	21199.4496
10684.20	13165.52052
10714.60	35860.05186
10745.00	39900.41187
10775.50	14967.5904
10806.00	20057.89935
10836.50	38364.8832
10867.00	21107.91019
10897.67	4738.510452
10928.33	2253.4848
10959.00	11361.65574
10989.20	23286.0096
11019.40	24649.2288
11049.60	17177.10039
11079.80	23101.2
11110.00	24742.5631
11140.50	22813.056
11171.00	18065.5711
11201.50	25400.3904
11232.00	14242.45471
11262.67	13892.4511
11293.33	14077.3248
11324.00	16584.78658
11354.20	16302.9888
11384.40	23508.576
11414.60	22615.61806
11444.80	22445.424
11475.00	15023.232
11505.50	31214.9376
11536.00	23154.08516
11566.50	15690.9312
11597.00	457.6970323
11627.67	161.540129
11658.33	8596.6272
11689.00	29642.61368
11719.20	21477.6576
11749.40	11851.6608
11779.60	11953.96955
11809.80	15261.696
11840.00	43346.60129
11870.50	294956.1216
11901.00	901717.0003
11931.50	694574.0928
11962.00	48435.11535
11992.67	34192.66065
12023.33	21255.0912
12054.00	20757.90658
12084.40	26707.968
12114.80	28377.216
12145.20	20892.52335
12175.60	17527.104
12206.00	33869.58039
12236.50	52998.624
12267.00	36077.29548
12297.50	12296.7936
12328.00	8777.013677
12358.67	15265.54219
12389.33	5119.0272
12420.00	21619.45394
12450.20	31409.6832
12480.40	27514.7712
12510.60	27811.82555
12540.80	33683.04
12571.00	3467485.793
12601.50	3834485.222
12632.00	668749.2108
12662.50	277429.0176
12693.00	1112715.332
12723.67	4824019.027
12754.33	3090501.389
12785.00	3900978.729
12815.20	3302384.602
12845.40	424545.408
12875.60	188840.4108
12905.80	160367.04
12936.00	10272175.27
12966.50	2748583.757
12997.00	2766940.1
13027.50	3885981.523
13058.00	765296.3613
13088.67	104947.2372
13119.33	22228.8192
13150.00	32927.26297
13180.20	54556.5888
13210.40	28877.9904
13240.60	22804.08155
13270.80	27184.896
13301.00	3192356.03
13331.50	12151819.41
13362.00	1536838.941
13392.50	4318205.472
13423.00	13417146.19
13453.67	904032.4088
13484.33	59341.7664
13515.00	44638.92232
13545.40	40701.8304
13575.80	36500.8896
13606.20	24769.48645
13636.60	14274.94841
13667.00	33492.65342
13697.50	39255.1488
13728.00	23665.6289
13758.50	9876.384
13789.00	8184.699871
13819.67	10177.02813
13850.33	16887.2256
13881.00	9153.940645
13911.20	8179.3152
13941.40	11935.1232
13971.60	5626.981161
14001.80	0
14032.00	0
14062.50	43316.9856
14093.00	30315.69755
14123.50	16247.3472
14154.00	9073.170581
14184.67	4926.973935
14215.33	8429.7024
14246.00	24150.24929
14276.20	20448.288
14306.40	1196.2944
14336.60	726.9305806
14366.80	0
14397.00	17769.41419
14427.50	45709.5744
14458.00	41946.58684
14488.50	17860.9536
14519.00	8911.630452
14549.67	16530.93987
14580.33	1482598.253
14611.00	30181.08077
14641.20	18806.8608
14671.40	28794.528
14701.60	4630.817032
14731.80	0
14762.00	11711.65935
14792.50	30380.3136
14823.00	961217.6145
14853.50	1280869.632
14884.00	887124.5419
14914.67	95954.83665
14945.33	12074.2272
14976.00	12074.2272
